unit,quantity,rate,gi_amount,from_party_id,to_party_id,consignment_id,party_payment,paid_amount
10KG,109,110,11990,395,214,139,2/25/2025,11990
10KG,133,110,14630,262,248,139,1/18/2025,14630
10KG,109,110,11990,256,256,139,2/25/2025,11990
10KG,119,110,13090,549,74,139,,
10KG,75,110,8250,1,292,139,2/19/2025,8250
10KG,203,170,22330,51,178,139,2/19/2025,22330
15KG,35,110,5950,303,303,139,2/19/2025,5950
10KG,51,110,5610,33,33,139,2/19/2025,5610
10KG,78,110,8580,82,82,139,1/21/2025,8580
10KG,97,110,10670,235,235,139,2/19/2025,10670
10KG,74,110,8140,275,275,139,2/19/2025,8140
10KG,75,110,8250,276,276,139,2/19/2025,8250
10KG,123,110,13530,33,33,139,2/19/2025,13530
10KG,60,110,6600,55,55,139,2/19/2025,6600
10KG,59,110,6490,197,197,139,2/19/2025,6490
10KG,84,110,9240,304,304,139,2/19/2025,9240
10KG,39,110,4290,34,34,139,2/19/2025,4290
10KG,1,110,110,37,37,139,2/19/2025,110
10KG,56,220,6160,1,76,139,2/19/2025,6160
20KG,498,220,109560,10,10,140,,
20KG,267,220,58740,15,81,140,,
20KG,414,220,91080,280,280,140,,
20KG,85,220,18700,20,255,140,,
20KG,122,220,26840,20,112,141,,
20KG,126,220,27720,1,76,141,,
20KG,57,220,12540,1,95,141,,
20KG,83,220,18260,9,9,141,2/24/2025,18260
20KG,167,220,36740,9,9,141,2/24/2025,36740
20KG,211,220,46420,1,76,141,,
20KG,301,220,66220,12,12,141,,
20KG,31,220,6820,20,129,141,,
20KG,102,220,22440,15,305,141,,
10KG,144,110,15840,133,306,141,,
20KG,144,220,31680,133,306,141,1/20/2024,31680
20KG,108,220,23760,281,281,142,4/16/2025,23760
20KG,204,220,44880,19,19,142,2/6/2025,44880
20KG,66,220,14520,34,34,142,,
20KG,134,220,29480,281,281,142,4/16/2025,29480
20KG,191,220,42020,16,16,142,1/27/2025,42020
20KG,176,220,38720,25,75,142,,
20KG,51,220,11220,20,96,142,,
20KG,34,220,7480,510,143,142,,
20KG,118,220,25960,20,14,142,,
20KG,361,220,79420,35,5,143,,
20KG,247,220,54340,5,5,143,1/27/2025,54340
20KG,279,220,61380,521,2,143,,
20KG,30,220,6600,182,182,143,,
20KG,293,220,64460,542,254,143,,
20KG,107,220,23540,132,132,144,,
20KG,204,220,44880,6,6,144,2/3/2025,44880
20KG,292,220,64240,29,29,144,,
20KG,119,220,26180,74,211,144,,
20KG,55,220,12100,313,307,144,,
20KG,119,220,26180,36,36,144,,
20KG,31,220,6820,141,141,144,,
20KG,234,220,51480,17,17,144,,
20KG,186,220,40920,20,112,145,,
20KG,93,220,20460,1,95,145,,
20KG,164,220,36080,1,76,145,,
20KG,56,220,12320,1,271,145,,
20KG,311,220,68420,12,12,145,,
20KG,283,220,62260,9,9,145,2/24/2025,62260
20KG,41,220,9020,20,129,145,,
20KG,139,220,30580,15,305,145,,
20KG,138,220,30360,134,134,146,,
20KG,456,220,100320,44,288,146,,
20KG,168,220,36960,2,2,146,,
20KG,35,220,7700,182,182,146,,
20KG,350,220,77000,280,280,146,,
20KG,51,220,11220,20,170,146,,
20KG,114,220,25080,210,210,147,,
20KG,499,220,109780,46,46,147,1/20/2025,109780
20KG,161,220,35420,132,132,147,,
20KG,34,220,7480,132,132,147,,
20KG,53,220,11660,20,308,147,,
20KG,185,220,40700,29,29,147,,
20KG,38,220,8360,20,96,147,,
20KG,41,220,9020,510,143,147,,
20KG,27,220,5940,20,309,147,,
20KG,25,220,5500,20,310,147,,
20KG,36,110,7920,20,287,147,,
10KG,102,110,11220,42,42,148,2/15/2025,11220
10KG,83,110,9130,40,40,148,2/10/2025,9130
10KG,113,110,12430,43,43,148,2/10/2025,12430
10KG,100,110,11000,24,24,148,2/10/2025,11000
10KG,15,110,1650,258,258,148,2/10/2025,1650
10KG,71,110,7810,47,47,148,2/10/2025,7810
10KG,144,110,15840,83,83,148,2/10/2025,15840
10KG,25,110,2750,1,1,148,2/10/2025,2750
10KG,46,110,5060,83,187,148,2/10/2025,5060
10KG,30,110,3300,83,243,148,2/10/2025,3300
10KG,48,110,5280,83,83,148,2/10/2025,5280
10KG,1,110,110,256,256,148,,
10KG,104,110,11440,27,27,148,2/10/2025,11440
10KG,49,110,5390,311,311,148,2/10/2025,5390
10KG,30,110,3300,106,106,148,2/20/2025,3300
10KG,29,110,3190,217,217,148,2/22/2025,3190
10KG,60,110,6600,7,220,148,2/10/2025,6600
10KG,82,110,9020,24,24,148,2/10/2025,9020
10KG,67,110,7370,39,69,148,,
10KG,210,110,23100,21,123,148,2/10/2025,23100
10KG,55,110,6050,7,126,148,2/10/2025,6050
10KG,56,110,6160,7,230,148,2/10/2025,6160
10KG,56,110,6160,7,7,148,2/10/2025,6160
10KG,68,110,7480,67,67,148,2/11/2025,7480
10KG,55,110,6050,285,285,148,2/10/2025,6050
10KG,55,110,6050,136,136,148,2/17/2025,6050
10KG,19,110,2090,278,278,148,,
10KG,81,110,8910,250,250,148,2/10/2025,8910
10KG,51,110,5610,312,312,148,2/19/2025,5610
10KG,3,110,330,35,35,148,2/10/2025,330
10KG,62,110,6820,90,90,148,2/10/2025,6820
10KG,61,110,6710,21,123,148,2/10/2025,6710
10KG,58,110,6380,26,26,148,2/10/2025,6380
10KG,50,110,5500,82,82,148,1/21/2025,5500
10KG,65,110,7150,45,295,148,,
10KG,32,110,3520,63,63,148,2/10/2025,3520
10KG,67,110,7370,202,202,148,2/27/2025,7370
10KG,63,110,6930,54,54,148,2/10/2025,6930
10KG,65,220,7150,54,54,148,2/10/2025,7150
20KG,65,110,14300,47,47,148,2/10/2025,14300
10KG,9,110,990,1,95,149,2/7/2025,990
10KG,57,110,6270,304,304,149,2/7/2025,6270
10KG,81,110,8910,33,33,149,2/7/2025,8910
10KG,10,110,1100,281,281,149,4/16/2025,1100
10KG,170,110,18700,256,172,149,2/7/2025,18700
10KG,192,110,21120,74,248,149,2/7/2025,21120
10KG,70,110,7700,26,313,149,2/7/2025,7700
10KG,199,110,21890,395,214,149,2/7/2025,21890
10KG,21,110,2310,1,95,149,2/7/2025,2310
10KG,120,110,13200,549,74,149,2/7/2025,13200
10KG,38,170,4180,1,76,149,2/7/2025,4180
15KG,11,170,1870,303,303,149,2/7/2025,1870
15KG,59,170,10030,303,303,149,2/7/2025,10030
15KG,25,110,4250,50,50,149,2/7/2025,4250
10KG,81,110,8910,224,224,149,2/7/2025,8910
10KG,64,110,7040,99,99,149,2/8/2025,7040
10KG,146,110,16060,30,30,149,,
10KG,32,110,3520,300,300,149,2/7/2025,3520
10KG,52,110,5720,152,152,149,2/7/2025,5720
10KG,51,110,5610,314,314,149,2/7/2025,5610
10KG,65,110,7150,28,263,149,2/7/2025,7150
10KG,57,110,6270,45,295,149,,
10KG,57,110,6270,11,11,149,,
10KG,51,110,5610,71,71,149,,
10KG,76,110,8360,28,263,149,2/7/2025,8360
10KG,8,110,880,63,63,149,2/7/2025,880
10KG,16,110,1760,29,29,149,,
10KG,160,110,17600,198,198,149,,
10KG,136,110,14960,45,45,149,,
10KG,93,110,10230,55,55,149,2/7/2025,10230
10KG,93,110,10230,197,197,149,2/7/2025,10230
10KG,113,110,12430,526,130,149,2/7/2025,12430
10KG,71,110,7810,304,304,149,2/7/2025,7810
10KG,123,110,13530,39,252,149,2/7/2025,13530
10KG,155,110,17050,42,42,150,2/19/2025,17050
10KG,287,110,31570,51,178,150,2/18/2025,31570
10KG,284,110,31240,51,178,150,2/18/2025,31240
10KG,88,110,9680,533,315,150,2/18/2025,9680
10KG,257,110,28270,6,6,150,2/18/2025,28270
10KG,60,110,6600,11,175,150,,
10KG,176,110,19360,11,93,150,,
10KG,53,110,5830,34,34,150,2/18/2025,5830
10KG,90,110,9900,174,147,150,2/18/2025,9900
10KG,13,110,1430,70,70,150,2/18/2025,1430
10KG,121,110,13310,48,48,150,2/18/2025,13310
10KG,52,110,5720,316,316,150,,
10KG,50,110,5500,317,317,150,2/18/2025,5500
10KG,120,110,13200,89,89,150,2/18/2025,13200
10KG,32,110,3520,156,156,150,2/18/2025,3520
10KG,54,110,5940,318,318,150,4/21/2025,5940
10KG,37,110,4070,40,40,150,2/18/2025,4070
10KG,35,110,3850,43,184,150,2/18/2025,3850
10KG,35,220,3850,157,184,150,,
20KG,206,220,45320,5,35,151,2/10/2025,45320
20KG,198,220,43560,35,35,151,1/30/2025,43560
20KG,236,220,51920,542,254,151,,
20KG,80,220,17600,19,286,151,2/6/2025,17600
20KG,96,220,21120,16,16,151,2/3/2025,21120
20KG,98,220,21560,281,281,151,4/16/2025,21560
20KG,108,220,23760,23,23,151,2/5/2025,23760
20KG,177,220,38940,20,270,151,,
20KG,122,220,26840,9,9,152,2/27/2025,26840
20KG,393,220,86460,12,12,152,,
20KG,102,220,22440,1,95,152,,
20KG,110,220,24200,1,76,152,,
20KG,80,220,17600,1,76,152,,
20KG,77,220,16940,20,255,152,,
20KG,193,220,42460,521,2,152,,
20KG,41,220,9020,182,182,152,,
20KG,129,110,28380,141,141,152,,
10KG,161,220,17710,313,306,152,1/22/2025,17710
20KG,160,220,35200,17,17,153,,
20KG,292,220,64240,6,6,153,2/3/2025,64240
20KG,91,220,20020,74,262,153,,
20KG,75,220,16500,132,132,153,,
20KG,80,220,17600,36,36,153,,
20KG,110,220,24200,15,305,153,,
20KG,139,220,30580,29,29,153,,
20KG,120,220,26400,550,234,153,,
20KG,30,220,6600,510,143,153,,
20KG,38,220,8360,20,319,153,,
20KG,33,110,7260,20,320,153,,
10KG,100,110,11000,256,172,154,2/18/2025,11000
10KG,196,110,21560,395,214,154,3/15/2025,21560
10KG,100,110,11000,139,191,154,2/8/2025,11000
10KG,84,110,9240,281,281,154,4/16/2025,9240
10KG,84,110,9240,26,26,154,2/8/2025,9240
10KG,311,110,34210,74,248,154,1/25/2025,34210
10KG,58,110,6380,33,33,154,2/8/2025,6380
10KG,28,110,3080,1,76,154,2/8/2025,3080
10KG,218,110,23980,51,178,154,2/11/2025,23980
10KG,27,110,2970,304,304,154,2/28/2025,2970
10KG,136,110,14960,27,27,154,2/8/2025,14960
10KG,27,110,2970,303,303,154,2/8/2025,2970
10KG,61,110,6710,55,55,154,2/8/2025,6710
10KG,61,110,6710,197,197,154,2/8/2025,6710
10KG,78,110,8580,21,123,154,2/11/2025,8580
10KG,56,110,6160,21,123,154,2/11/2025,6160
10KG,151,110,16610,7,220,154,2/8/2025,16610
10KG,329,110,36190,7,7,154,2/8/2025,36190
10KG,78,110,8580,7,230,154,2/8/2025,8580
10KG,40,110,4400,7,126,154,2/8/2025,4400
10KG,55,110,6050,90,90,154,2/8/2025,6050
10KG,18,110,1980,208,208,154,2/8/2025,1980
10KG,116,110,12760,47,47,154,2/11/2025,12760
10KG,61,110,6710,67,67,154,2/8/2025,6710
10KG,33,110,3630,35,35,154,2/8/2025,3630
10KG,35,110,3850,312,312,154,2/19/2025,3850
10KG,94,110,10340,250,250,154,2/8/2025,10340
10KG,63,110,6930,83,187,154,2/8/2025,6930
10KG,59,220,6490,83,83,154,2/8/2025,6490
20KG,502,220,110440,32,4,155,,
20KG,156,220,34320,19,19,155,2/6/2025,34320
20KG,82,220,18040,281,281,155,4/16/2025,18040
20KG,205,220,45100,16,16,155,2/7/2025,45100
20KG,155,220,34100,20,146,155,,
20KG,98,220,21560,538,321,155,4/16/2025,21560
20KG,50,220,11000,551,322,155,,
20KG,374,220,82280,15,81,156,,
20KG,186,220,40920,5,5,156,2/10/2025,40920
20KG,370,220,81400,35,35,156,2/3/2025,81400
20KG,145,220,31900,200,200,156,,
20KG,110,220,24200,33,33,156,2/5/2025,24200
20KG,61,220,13420,29,29,157,,
20KG,66,220,14520,179,179,157,,
20KG,92,220,20240,323,323,157,,
20KG,126,220,27720,20,112,157,,
20KG,77,220,16940,20,270,157,,
20KG,80,110,17600,281,281,157,4/16/2025,17600
10KG,247,110,27170,395,160,157,3/5/2025,27170
10KG,200,110,22000,74,74,157,1/25/2025,22000
10KG,37,110,4070,277,74,157,1/31/2025,4070
10KG,34,110,3740,99,99,157,2/11/2025,3740
10KG,73,110,8030,30,30,157,,
10KG,91,110,10010,28,28,157,2/7/2025,10010
10KG,31,110,3410,63,63,157,2/11/2025,3410
10KG,108,110,11880,45,324,157,,
10KG,111,110,12210,9,229,157,2/27/2025,12210
10KG,176,110,19360,33,33,157,2/7/2025,19360
10KG,17,110,1870,198,198,157,,
10KG,60,110,6600,6,221,157,1/31/2025,6600
10KG,60,220,6600,552,325,157,,
20KG,1084,220,238480,10,10,158,,
20KG,99,220,21780,15,305,158,,
20KG,59,220,12980,1,1,158,,
20KG,226,220,49720,6,6,159,2/3/2025,49720
20KG,383,220,84260,29,29,159,,
20KG,105,220,23100,132,132,159,,
20KG,167,220,36740,550,234,159,,
20KG,16,220,3520,313,326,159,,
20KG,110,220,24200,179,179,159,,
20KG,63,220,13860,538,61,159,4/16/2025,13860
20KG,111,220,24420,210,210,159,,
20KG,30,220,6600,510,143,159,,
20KG,65,220,14300,1,95,160,,
20KG,190,220,41800,1,76,160,,
20KG,107,220,23540,1,76,160,,
20KG,77,220,16940,20,112,160,,
20KG,203,220,44660,16,16,160,2/7/2025,44660
20KG,336,220,73920,12,12,160,,
20KG,159,220,34980,9,9,160,3/4/2025,34980
20KG,52,220,11440,102,102,160,2/6/2025,11440
20KG,216,220,47520,17,17,161,,
20KG,184,220,40480,37,37,161,,
20KG,192,220,42240,5,5,161,2/10/2025,42240
20KG,126,220,27720,521,2,161,,
20KG,40,220,8800,327,2,161,,
20KG,329,220,72380,35,35,161,2/3/2025,72380
20KG,39,220,8580,15,15,161,,
20KG,69,110,15180,134,134,161,,
10KG,40,110,4400,39,251,162,2/12/2025,4400
10KG,65,110,7150,42,42,162,2/12/2025,7150
10KG,37,110,4070,90,90,162,2/12/2025,4070
10KG,37,110,4070,21,123,162,2/12/2025,4070
10KG,94,110,10340,24,24,162,2/12/2025,10340
10KG,133,110,14630,43,43,162,2/12/2025,14630
10KG,30,110,3300,39,140,162,2/12/2025,3300
10KG,244,110,26840,7,220,162,2/12/2025,26840
10KG,117,110,12870,83,83,162,2/12/2025,12870
10KG,1,110,110,9,9,162,5/6/2025,110
10KG,67,110,7370,67,67,162,2/12/2025,7370
10KG,84,110,9240,89,89,162,2/12/2025,9240
10KG,86,110,9460,47,47,162,2/25/2025,9460
10KG,12,110,1320,35,35,162,2/12/2025,1320
10KG,40,110,4400,83,187,162,2/12/2025,4400
10KG,156,110,17160,7,7,162,2/12/2025,17160
10KG,50,110,5500,277,74,162,2/12/2025,5500
10KG,70,110,7700,30,30,162,,
10KG,136,110,14960,6,6,162,2/12/2025,14960
10KG,51,110,5610,11,103,162,2/12/2025,5610
10KG,50,110,5500,71,103,162,3/3/2025,5500
10KG,2,110,220,61,61,162,4/16/2025,220
10KG,21,110,2310,1,1,162,2/12/2025,2310
10KG,64,110,7040,28,263,162,2/12/2025,7040
10KG,150,110,16500,533,78,162,2/12/2025,16500
10KG,138,110,15180,11,175,162,2/12/2025,15180
10KG,75,110,8250,87,87,162,2/12/2025,8250
10KG,60,110,6600,174,147,162,2/18/2025,6600
10KG,90,110,9900,283,283,162,,
10KG,42,110,4620,55,55,162,2/12/2025,4620
10KG,43,110,4730,197,197,162,2/12/2025,4730
10KG,27,110,2970,304,304,162,2/12/2025,2970
10KG,80,110,8800,26,26,162,2/12/2025,8800
10KG,12,110,1320,82,82,162,2/17/2025,1320
10KG,42,110,4620,1,76,162,2/12/2025,4620
10KG,17,110,1870,1,95,162,2/12/2025,1870
10KG,81,110,8910,276,276,162,2/12/2025,8910
10KG,80,170,8800,275,275,162,2/17/2025,8800
15KG,25,110,4250,47,47,162,2/25/2025,4250
10KG,2,220,220,281,281,162,4/16/2025,220
20KG,336,220,73920,37,37,163,,
20KG,340,220,74800,35,35,163,2/10/2025,74800
20KG,115,220,25300,37,37,163,,
20KG,120,220,26400,38,38,163,,
20KG,215,220,47300,33,33,163,2/17/2025,47300
20KG,61,220,13420,33,33,164,2/11/2025,13420
20KG,263,220,57860,49,49,164,,
20KG,23,220,5060,523,121,164,,
20KG,285,220,62700,46,46,164,2/12/2025,62700
20KG,114,220,25080,9,9,164,3/4/2025,25080
20KG,82,220,18040,33,33,164,2/11/2025,18040
20KG,125,220,27500,521,2,164,,
20KG,41,220,9020,327,327,164,,
20KG,83,110,18260,141,141,164,,
10KG,130,220,14300,313,306,164,1/23/2025,14300
20KG,617,220,135740,10,10,165,,
20KG,155,220,34100,15,81,165,,
20KG,101,220,22220,20,147,165,,
20KG,72,220,15840,262,262,165,,
20KG,94,220,20680,17,17,165,,
20KG,51,220,11220,20,129,165,,
20KG,107,220,23540,15,305,165,,
20KG,18,220,3960,29,29,165,,
20KG,499,220,109780,32,4,166,,
20KG,204,220,44880,19,286,166,2/6/2025,44880
20KG,227,220,49940,23,23,166,2/27/2025,49940
20KG,112,220,24640,281,281,166,4/16/2025,24640
20KG,142,220,31240,25,75,166,,
20KG,199,220,43780,6,6,167,2/3/2025,43780
20KG,451,220,99220,36,36,167,,
20KG,158,220,34760,132,132,167,,
20KG,208,220,45760,5,5,167,2/10/2025,45760
20KG,66,220,14520,550,234,167,,
20KG,30,220,6600,510,143,167,,
20KG,140,220,30800,174,147,167,,
20KG,97,220,21340,1,76,168,,
20KG,365,220,80300,1,1,168,,
20KG,201,220,44220,1,76,168,,
20KG,148,220,32560,1,95,168,,
20KG,333,220,73260,16,16,168,1/28/2025,73260
20KG,150,170,33000,1,76,168,,
15KG,198,110,33660,50,50,169,2/12/2025,33660
10KG,375,110,41250,51,178,169,2/20/2025,41250
10KG,29,110,3190,1,95,169,2/12/2025,3190
10KG,57,110,6270,83,243,169,2/12/2025,6270
10KG,14,110,1540,316,316,169,2/12/2025,1540
10KG,74,110,8140,7,220,169,2/26/2025,8140
10KG,42,110,4620,63,63,169,2/12/2025,4620
10KG,84,110,9240,24,24,169,2/15/2025,9240
10KG,50,110,5500,82,82,169,2/12/2025,5500
10KG,102,110,11220,21,123,169,2/12/2025,11220
10KG,90,110,9900,24,24,169,2/15/2025,9900
10KG,6,110,660,35,35,169,2/12/2025,660
10KG,90,110,9900,11,175,169,,
10KG,47,110,5170,67,67,169,2/12/2025,5170
10KG,40,110,4400,7,126,169,2/26/2025,4400
10KG,40,110,4400,7,230,169,2/26/2025,4400
10KG,40,110,4400,45,295,169,,
10KG,146,110,16060,47,47,169,2/25/2025,16060
10KG,46,110,5060,157,328,169,,
10KG,85,110,9350,21,123,169,2/12/2025,9350
10KG,32,110,3520,63,63,169,2/12/2025,3520
10KG,41,110,4510,250,250,169,2/12/2025,4510
10KG,19,110,2090,258,258,169,2/12/2025,2090
10KG,51,110,5610,73,329,169,2/12/2025,5610
10KG,25,110,2750,37,37,169,2/12/2025,2750
10KG,67,110,7370,28,263,169,2/12/2025,7370
10KG,40,110,4400,11,11,169,,
10KG,29,110,3190,29,29,169,,
10KG,69,110,7590,11,175,169,,
10KG,40,110,4400,17,330,169,2/12/2025,4400
10KG,44,110,4840,65,267,169,2/12/2025,4840
10KG,44,110,4840,48,48,169,2/12/2025,4840
10KG,125,110,13750,533,78,169,2/21/2025,13750
10KG,160,170,17600,6,6,169,2/12/2025,17600
15KG,1,110,170,68,68,169,,
10KG,8,110,880,301,301,169,2/12/2025,880
10KG,98,110,10780,30,30,169,,
10KG,79,110,8690,99,99,169,2/22/2025,8690
10KG,366,110,40260,7,7,169,2/26/2025,40260
10KG,111,110,12210,1,76,170,2/5/2025,12210
10KG,13,110,1430,1,95,170,2/5/2025,1430
10KG,61,110,6710,55,55,170,2/5/2025,6710
10KG,62,110,6820,197,197,170,2/5/2025,6820
10KG,110,110,12100,526,130,170,2/5/2025,12100
10KG,121,110,13310,26,26,170,2/5/2025,13310
10KG,37,110,4070,82,82,170,2/5/2025,4070
10KG,31,110,3410,34,34,170,2/24/2025,2410
10KG,142,110,15620,39,252,170,1/7/2025,15620
10KG,147,110,16170,158,158,170,2/5/2025,16170
10KG,233,110,25630,51,178,170,2/3/2025,25630
10KG,67,110,7370,276,276,170,2/5/2025,7370
10KG,65,110,7150,275,275,170,2/5/2025,7150
10KG,119,110,13090,82,82,170,2/5/2025,13090
10KG,314,110,34540,33,33,170,2/12/2025,34540
10KG,130,110,14300,74,74,170,1/25/2025,14300
10KG,51,110,5610,553,172,170,2/5/2025,5610
10KG,137,110,15070,6,6,170,2/5/2025,15070
10KG,123,110,13530,11,93,170,,
10KG,49,110,5390,20,20,170,2/5/2025,5390
10KG,75,110,8250,47,47,170,2/11/2025,8250
10KG,117,220,12870,30,30,170,,
20KG,53,220,11660,47,47,170,2/11/2025,11660
20KG,161,220,35420,5,5,171,2/10/2025,35420
20KG,162,220,35640,29,29,171,,
20KG,120,220,26400,132,132,171,,
20KG,308,220,67760,15,81,171,,
20KG,116,220,25520,74,262,171,,
20KG,51,220,11220,20,320,171,,
20KG,40,220,8800,510,143,171,,
20KG,40,220,8800,20,2,171,,
20KG,40,220,8800,20,131,171,,
20KG,11,220,2420,20,129,171,,
20KG,655,220,144100,32,4,172,,
20KG,120,220,26400,38,38,172,,
20KG,289,220,63580,23,23,172,2/27/2025,63580
20KG,37,220,8140,20,115,172,,
20KG,293,220,64460,19,19,173,2/6/2025,64460
20KG,196,220,43120,122,122,173,,
20KG,178,220,39160,281,281,173,4/16/2025,39160
20KG,168,220,36960,130,130,173,,
20KG,305,220,67100,46,46,173,2/12/2025,67100
20KG,110,110,24200,38,38,173,,
10KG,86,110,9460,83,83,174,2/12/2025,9460
10KG,58,110,6380,24,24,174,2/12/2025,6380
10KG,70,110,7700,11,11,174,,
10KG,52,110,5720,63,63,174,2/12/2025,5720
10KG,56,110,6160,136,136,174,2/19/2025,6160
10KG,55,110,6050,285,285,174,2/12/2025,6050
10KG,30,110,3300,73,329,174,2/22/2025,3300
10KG,120,110,13200,39,69,174,,
10KG,107,110,11770,463,297,174,2/24/2025,11770
10KG,95,110,10450,90,90,174,2/18/2025,10450
10KG,96,110,10560,13,13,174,4/4/2025,10560
10KG,71,110,7810,250,250,174,2/17/2025,7810
10KG,69,110,7590,83,187,174,2/12/2025,7590
10KG,75,110,8250,83,243,174,2/12/2025,8250
10KG,57,110,6270,7,126,174,2/19/2025,6270
10KG,56,110,6160,7,230,174,2/19/2025,6160
10KG,57,110,6270,39,251,174,2/12/2025,6270
10KG,38,110,4180,224,159,174,2/12/2025,4180
10KG,71,110,7810,28,263,174,2/12/2025,7810
10KG,11,110,1210,198,198,174,,
10KG,67,110,7370,11,11,174,,
10KG,46,110,5060,71,71,174,3/3/2025,5060
10KG,13,110,1430,137,137,174,2/22/2025,1430
10KG,150,110,16500,45,45,174,,
10KG,12,110,1320,102,331,174,,
10KG,21,110,2310,174,147,174,2/12/2025,2310
10KG,67,110,7370,48,48,174,2/19/2025,7370
10KG,49,110,5390,235,235,174,2/12/2025,5390
10KG,48,110,5280,82,82,174,2/12/2025,5280
10KG,67,110,7370,332,332,174,2/12/2025,7370
10KG,124,110,13640,39,252,174,2/12/2025,13640
10KG,49,110,5390,55,55,174,2/12/2025,5390
10KG,48,220,5280,197,197,174,2/12/2025,5280
20KG,367,220,80740,12,12,175,,
20KG,281,220,61820,16,16,175,1/31/2025,61820
20KG,34,220,7480,1,76,175,,
20KG,54,220,11880,1,76,175,,
20KG,118,220,25960,1,95,175,,
20KG,75,220,16500,1,95,175,,
20KG,112,220,24640,1,76,175,,
20KG,102,220,22440,523,121,175,,
20KG,217,220,47740,9,9,176,2/27/2025,47740
20KG,338,220,74360,9,9,176,2/27/2025,74360
20KG,527,220,115940,37,37,176,,
20KG,100,220,22000,20,134,176,,
20KG,68,220,14960,550,234,176,,
20KG,71,220,15620,1,271,176,,
20KG,30,220,6600,102,102,176,2/8/2025,6600
20KG,649,220,142780,36,36,177,,
20KG,218,220,47960,6,6,177,2/12/2025,47960
20KG,115,220,25300,17,17,177,,
20KG,89,220,19580,313,333,177,,
20KG,45,220,9900,510,143,177,,
20KG,89,220,19580,554,334,177,,
20KG,60,220,13200,49,49,177,,
20KG,341,220,75020,35,35,178,2/10/2025,75020
20KG,117,220,25740,5,35,178,2/20/2025,25740
20KG,75,220,16500,43,43,178,2/5/2025,16500
20KG,103,220,22660,43,43,178,2/5/2025,22660
20KG,451,220,99220,16,16,178,1/30/2025,99220
20KG,282,220,62040,32,32,179,,
20KG,72,220,15840,20,96,179,,
20KG,24,220,5280,132,132,179,,
20KG,96,220,21120,132,132,179,,
20KG,132,220,29040,33,33,179,,
20KG,195,220,42900,34,34,179,,
20KG,50,220,11000,129,129,179,,
20KG,23,220,5060,523,121,179,,
20KG,196,110,43120,19,286,179,2/6/2025,43120
10KG,95,110,10450,529,335,179,,
10KG,100,110,11000,24,24,180,2/18/2025,11000
10KG,2,110,220,9,9,180,5/6/2025,220
10KG,118,110,12980,39,69,180,,
10KG,27,110,2970,39,140,180,2/18/2025,2970
10KG,30,110,3300,83,83,180,2/18/2025,3300
10KG,28,110,3080,106,106,180,2/20/2025,3080
10KG,28,110,3080,156,156,180,2/18/2025,3080
10KG,25,110,2750,336,336,180,2/18/2025,2750
10KG,136,110,14960,47,47,180,2/18/2025,14960
10KG,1,110,110,43,43,180,,
10KG,182,110,20020,51,51,180,2/18/2025,20020
10KG,154,110,16940,42,42,180,2/19/2025,16940
10KG,3,110,330,35,35,180,2/18/2025,330
10KG,46,110,5060,54,54,180,2/18/2025,5060
10KG,45,110,4950,63,63,180,2/18/2025,4950
10KG,26,110,2860,202,202,180,2/18/2025,2860
10KG,11,110,1210,259,259,180,2/18/2025,1210
10KG,24,110,2640,258,258,180,2/18/2025,2640
10KG,59,110,6490,90,90,180,2/18/2025,6490
10KG,268,110,29480,7,7,180,2/18/2025,29480
10KG,82,110,9020,275,275,180,2/18/2025,9020
10KG,82,110,9020,276,276,180,2/18/2025,9020
10KG,7,110,770,1,76,180,2/18/2025,770
10KG,90,110,9900,139,191,180,2/18/2025,9900
10KG,90,110,9900,1,95,180,2/18/2025,9900
10KG,74,110,8140,268,268,180,2/18/2025,8140
10KG,178,110,19580,51,178,180,2/18/2025,19580
10KG,40,110,4400,34,34,180,2/18/2025,4400
10KG,101,110,11110,6,6,180,2/18/2025,11110
10KG,61,110,6710,28,263,180,2/18/2025,6710
10KG,45,110,4950,29,29,180,,
10KG,47,110,5170,30,30,180,,
10KG,62,110,6820,99,99,180,3/5/2025,6820
10KG,37,110,4070,277,315,180,2/18/2025,4070
10KG,91,110,10010,20,20,180,2/18/2025,10010
10KG,45,110,4950,420,337,180,2/18/2025,4950
10KG,1,110,110,174,147,180,2/18/2025,110
10KG,47,110,5170,30,30,180,,
10KG,29,110,3190,224,224,180,2/18/2025,3190
10KG,53,220,5830,99,99,180,3/5/2025,5830
20KG,379,220,83380,29,29,181,,
20KG,25,220,5500,20,338,181,,
20KG,25,220,5500,20,131,181,,
20KG,27,220,5940,20,2,181,,
20KG,377,220,82940,20,147,181,,
20KG,347,110,76340,556,339,181,,
10KG,105,110,11550,235,235,182,2/5/2025,11550
10KG,105,110,11550,82,82,182,2/5/2025,11550
10KG,155,110,17050,26,26,182,2/5/2025,17050
10KG,62,110,6820,55,55,182,2/5/2025,6820
10KG,63,110,6930,197,197,182,2/5/2025,6930
10KG,55,110,6050,39,252,182,2/5/2025,6050
10KG,33,110,3630,332,332,182,2/5/2025,3630
10KG,112,110,12320,158,158,182,2/5/2025,12320
10KG,55,110,6050,463,297,182,,
10KG,58,110,6380,340,340,182,1/18/2025,6380
10KG,39,110,4290,341,341,182,2/5/2025,4290
10KG,88,110,9680,276,276,182,2/25/2025,9680
10KG,88,110,9680,275,275,182,2/5/2025,9680
